,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,ACC0,ACC1,ACC2,GYR0,GYR1,GYR2,ENC0,ENC1,ENC2,ENC3,ENC4,ENC5,BUTTON,SYNC,ts
7247,12,8,67,3646,3694,3320,1718,10,4,5,0,28,2713,2065,74,62,1977,1151,4,4,1,1093,1083,43,14,12,34,1607,989,6,3181,816,38,14,9,8,10,32,1041,850,40,26,7,14,5,10,18,15,27,25,-30,-31,69,69,11,26,17,70,52,13,30,0,0,0,1393251
7248,11,8,67,3639,3684,3299,1710,11,6,7,10,27,2716,2058,73,61,1967,1148,9,4,24,1108,1097,37,16,14,38,1614,997,6,3195,822,41,15,8,7,13,34,1055,857,38,26,14,13,11,9,10,14,27,22,-27,-31,66,65,-2,33,19,72,53,13,30,0,0,0,1393284
7249,0,10,68,3625,3665,3282,1696,10,7,7,0,27,2707,2035,68,57,1953,1141,11,4,2,1098,1086,41,13,12,34,1605,989,11,3179,813,38,14,8,8,11,32,1045,853,40,27,15,14,10,10,12,15,28,31,-32,-29,68,63,-2,38,20,72,53,14,30,0,0,0,1393317
7250,11,8,65,3618,3655,3266,1691,10,5,5,10,27,2715,2037,74,61,1962,1155,9,4,12,1116,1093,45,25,12,36,1611,998,3,3191,819,40,13,9,8,12,34,1051,859,39,25,14,13,10,10,10,13,26,22,-29,-30,68,63,6,39,21,73,53,14,30,0,0,0,1393350
7251,0,9,67,3616,3645,3255,1684,11,6,6,0,27,2703,2023,68,56,1950,1145,9,4,2,1098,1085,43,14,12,35,1605,990,5,3175,810,38,14,9,8,11,32,1042,852,42,28,25,12,12,10,12,16,28,25,-30,-31,68,61,1,43,21,73,53,14,30,0,0,0,1393383
7252,10,20,67,3614,3640,3251,1684,10,7,5,9,28,2712,2035,72,60,1955,1150,10,5,1,1097,1084,42,14,12,35,1603,986,5,3177,816,38,15,9,8,11,32,1043,852,42,24,14,12,11,9,10,14,25,22,-30,-29,68,59,-1,46,21,73,54,14,30,0,0,0,1393416
7253,10,8,65,3608,3633,3237,1679,10,6,5,10,27,2716,2030,73,61,1951,1153,10,4,24,1104,1093,46,16,14,36,1612,993,6,3197,819,30,13,8,8,12,34,1051,857,39,26,24,13,12,9,10,14,26,22,-29,-30,67,58,-1,47,22,73,54,14,30,0,0,0,1393449
7254,28,9,68,3607,3627,3236,1677,11,6,6,10,27,2715,2029,71,60,1953,1154,9,5,3,1107,1084,41,15,13,35,1605,989,6,3181,814,38,14,10,8,12,32,1045,851,41,28,14,14,23,10,11,16,25,25,-28,-31,68,58,1,49,22,73,54,14,30,0,0,0,1393482
7255,10,9,65,3610,3624,3237,1679,18,6,5,10,28,2715,2027,75,60,1955,1154,10,5,12,1104,1090,44,15,14,36,1610,996,5,3210,822,41,13,9,7,22,35,1054,860,39,22,12,11,10,9,9,13,24,22,-30,-32,67,56,1,50,22,73,54,14,30,0,0,0,1393515
7256,11,9,66,3606,3625,3241,1679,11,6,5,9,29,2717,2031,73,60,1957,1155,9,5,3,1104,1081,43,16,12,34,1608,991,6,3186,814,37,12,8,6,11,31,1046,854,42,28,16,14,12,10,11,16,28,25,-29,-31,68,56,1,51,22,73,54,14,30,0,0,0,1393548
7257,11,10,66,3617,3629,3244,1682,12,6,6,10,28,2715,2028,71,60,1958,1155,10,5,13,1105,1088,45,16,16,38,1616,1000,7,3203,824,41,16,10,8,12,35,1056,863,38,24,15,11,11,9,9,15,26,22,-29,-31,67,56,0,53,22,73,54,14,30,0,0,0,1393581
7258,11,8,66,3610,3630,3247,1684,8,8,6,8,29,2716,2033,72,51,1962,1155,10,4,0,1096,1078,40,14,12,34,1609,991,7,3188,817,38,12,8,7,10,32,1049,856,39,26,10,11,11,10,10,13,25,22,-29,-31,67,55,-1,53,22,73,54,14,30,0,0,0,1393614
7259,28,9,66,3607,3634,3254,1684,11,5,5,10,28,2718,2034,73,55,1963,1156,9,4,13,1107,1088,46,16,13,39,1619,1003,7,3204,826,41,13,9,7,12,33,1056,863,39,27,14,13,11,9,11,13,27,23,-31,-31,67,54,0,53,22,73,54,15,30,0,0,0,1393647
7260,11,10,65,3606,3633,3258,1691,12,6,5,10,28,2719,2030,72,61,1962,1155,9,4,15,1108,1096,44,16,13,37,1619,1003,6,3205,826,38,16,10,8,12,34,1058,863,42,28,16,13,8,10,12,6,28,24,-32,-32,65,54,14,51,22,73,55,15,30,0,0,0,1393680
7261,10,7,66,3603,3628,3256,1688,11,6,0,0,27,2704,2014,68,58,1956,1155,9,5,0,1097,1073,42,14,12,34,1607,1001,6,3187,820,37,14,8,8,12,31,1053,859,41,27,16,13,11,11,11,14,28,24,-30,-32,70,52,13,50,22,73,55,15,30,0,0,0,1393713
7262,11,8,64,3603,3615,3253,1689,10,5,5,10,28,2696,2009,70,61,1971,1171,9,3,6,1117,1082,46,16,14,38,1608,1018,7,3193,826,41,13,10,8,12,34,1064,868,40,27,16,13,11,9,11,14,26,23,-28,-33,67,53,10,52,22,73,55,15,30,0,0,0,1393746
7263,11,10,66,3614,3617,3265,1702,12,7,5,10,28,2685,1998,72,61,1982,1181,10,13,1,1102,1061,43,16,13,36,1596,1026,8,3174,827,38,12,9,8,11,33,1055,865,41,28,16,12,13,10,11,13,29,24,-29,-33,69,54,10,52,22,72,54,14,30,0,0,0,1393779
7264,10,8,64,3629,3630,3288,1713,10,6,5,9,27,2673,1993,73,60,1988,1195,11,4,13,1088,1062,44,14,13,39,1592,1057,6,3191,826,40,16,10,7,12,34,1055,881,38,30,6,12,10,10,11,13,25,22,-25,-34,69,54,4,52,21,69,54,14,30,0,0,0,1393812
7265,11,9,65,3650,3647,3305,1717,8,6,4,10,24,2659,1989,72,61,1983,1198,11,4,28,1073,1056,46,16,14,39,1585,1082,7,3189,824,40,13,10,12,12,33,1039,886,40,26,15,13,12,10,11,14,26,23,-30,-33,68,52,1,54,18,64,53,14,30,0,0,58,1393845
7266,11,0,67,3675,3671,3318,1722,12,7,6,0,25,2646,1982,68,57,1972,1193,13,4,0,1049,1037,43,14,12,36,1561,1086,8,3171,818,37,15,10,8,11,32,1008,890,42,24,14,11,16,10,10,15,28,25,-31,-32,68,51,17,48,16,55,51,13,30,0,0,58,1393878
7267,11,9,65,3694,3698,3345,1727,10,6,5,10,25,2651,2000,73,62,1985,1211,11,4,11,1051,1039,45,16,13,39,1553,1092,7,3182,826,41,13,9,7,12,34,991,911,38,36,13,13,12,9,11,12,25,22,-28,-32,72,57,17,48,13,46,48,12,30,0,0,58,1393911
7268,11,10,66,3714,3722,3369,1736,10,8,3,9,24,2643,2003,72,62,1992,1220,12,4,12,1043,1036,45,16,14,40,1545,1085,0,3179,826,32,13,10,8,12,34,983,915,41,29,15,14,12,10,13,15,28,25,-25,-34,69,60,9,48,12,39,43,12,30,0,0,58,1393944
7269,6,9,65,3728,3738,3390,1741,7,6,10,9,25,2640,2008,73,62,1999,1227,13,5,12,1041,1034,44,16,13,39,1538,1077,7,3179,829,41,17,10,8,12,35,989,930,38,25,12,12,11,10,10,13,25,21,-29,-33,69,59,10,45,11,34,39,11,30,0,0,58,1393977
7270,11,9,65,3735,3750,3406,1744,10,6,0,9,29,2640,2017,74,52,2008,1237,12,3,11,1044,1034,46,16,14,40,1532,1073,8,3177,829,40,13,10,8,12,34,988,923,57,26,14,13,11,9,10,13,26,23,-26,-33,71,62,10,41,10,31,36,10,30,0,0,58,1394010
7271,11,10,67,3741,3757,3416,1747,12,8,5,9,25,2635,2018,70,62,2012,1241,13,4,11,1048,1030,45,17,14,40,1535,1072,8,3175,831,40,14,10,8,11,35,991,924,41,29,16,14,3,10,11,16,28,34,-24,-34,69,62,0,42,10,30,35,10,30,0,0,58,1394043
7272,9,10,67,3746,3763,3430,1753,12,5,0,10,25,2642,2023,75,62,2015,1252,13,5,11,1049,1032,45,16,13,39,1537,1070,8,3175,833,42,14,10,8,12,35,996,924,41,40,20,11,23,10,11,13,28,25,-30,-33,70,64,8,37,10,29,34,10,30,0,0,58,1394076
7273,10,10,66,3749,3766,3438,1758,10,7,5,0,24,2634,2018,70,59,2011,1237,12,5,1,1043,1024,41,15,13,36,1529,1062,8,3157,824,37,14,8,8,10,32,989,918,36,28,20,12,22,10,11,15,28,24,-23,-35,72,66,6,34,10,29,34,10,30,0,0,58,1394109
7274,11,8,67,3753,3771,3449,1763,11,6,5,8,25,2641,2031,73,66,2022,1246,12,4,12,1051,1034,46,18,14,40,1538,1071,8,3161,825,39,13,10,8,12,32,989,916,39,25,14,12,11,9,10,23,26,23,-27,-34,71,68,-3,35,10,29,34,10,30,0,0,58,1394142
7275,7,9,67,3753,3773,3461,1773,10,7,4,0,34,2639,2031,69,59,2020,1238,12,5,0,1045,1024,41,14,12,36,1531,1063,9,3157,828,39,14,9,7,12,33,988,916,38,36,14,12,11,9,10,14,25,22,-27,-34,71,70,2,32,10,29,34,10,30,0,0,58,1394175
7276,10,10,66,3751,3773,3464,1777,10,5,5,10,24,2651,2043,76,64,2035,1245,13,5,13,1054,1034,45,17,14,40,1544,1072,9,3147,833,40,14,9,8,11,34,996,917,40,28,14,11,12,9,10,13,25,23,-25,-33,72,73,2,31,10,29,34,10,30,0,0,58,1394208
7277,9,9,68,3747,3775,3469,1789,12,6,6,0,24,2646,2045,70,59,2036,1229,12,4,0,1047,1028,43,15,13,36,1544,1060,7,3149,826,37,13,9,8,11,32,998,895,42,36,16,13,8,11,11,16,27,25,-25,-32,72,79,11,28,10,30,34,10,30,0,0,58,1394241
7278,6,9,68,3740,3773,3464,1796,10,6,5,0,26,2668,2072,70,59,2052,1216,11,5,0,1058,1039,42,14,12,34,1569,1048,6,3151,825,37,13,9,7,12,32,1027,875,38,26,13,11,11,9,10,13,25,22,-18,-39,70,73,-12,27,10,39,36,10,30,0,0,58,1394274
7279,11,9,67,3721,3758,3452,1789,12,6,5,5,28,2698,2097,74,64,2051,1196,11,4,2,1082,1053,41,16,13,37,1600,1043,7,3153,823,38,12,8,7,11,32,1045,866,38,25,15,13,11,9,10,15,25,23,-31,-34,68,71,-24,29,10,53,41,10,30,0,0,58,1394307
7280,11,8,69,3707,3761,3450,1790,12,6,6,0,26,2717,2102,69,58,2024,1166,10,4,0,1095,1071,44,16,12,36,1620,1028,6,3177,832,38,14,9,8,12,33,1055,864,40,26,14,11,11,9,11,13,26,23,-30,-31,74,75,8,17,12,61,48,12,30,0,0,58,1394340
7281,10,9,69,3692,3766,3438,1773,11,5,5,10,28,2735,2121,76,63,2021,1164,10,4,0,1115,1083,46,16,12,38,1636,1027,6,3220,844,41,16,10,8,12,34,1063,868,39,24,14,13,11,8,10,14,25,22,-25,-32,71,80,3,19,16,66,51,14,30,0,0,58,1394373
7282,10,8,69,3678,3753,3409,1751,11,6,5,10,29,2748,2117,75,62,2003,1151,10,5,13,1127,1097,47,16,14,42,1638,1019,7,3228,845,40,13,10,8,12,33,1064,866,42,28,16,13,12,10,11,15,28,25,-18,-38,72,84,-2,11,17,70,54,15,30,0,0,58,1394406
7283,25,10,70,3662,3738,3365,1725,12,7,6,0,28,2743,2099,69,57,1975,1138,10,5,2,1127,1098,42,15,12,36,1634,1010,6,3215,840,39,12,9,8,11,32,1060,862,41,28,16,13,11,10,24,14,26,24,-26,-35,71,85,-10,7,19,72,55,16,30,0,0,58,1394439
7284,9,9,68,3649,3719,3318,1709,11,6,5,2,32,2760,2098,75,62,1974,1145,11,5,2,1127,1100,42,14,12,34,1631,1010,6,3211,838,38,13,9,7,10,32,1063,864,39,24,14,10,11,10,9,14,26,23,-23,-34,70,89,-4,-2,21,73,56,18,30,0,0,58,1394472
7285,0,9,66,3631,3691,3278,1688,11,5,6,0,27,2752,2077,70,56,1955,1136,9,4,2,1129,1105,45,16,13,35,1634,1009,7,3213,836,40,12,9,8,10,32,1065,864,40,25,14,13,11,10,10,15,26,23,-24,-34,72,93,-9,-5,22,73,57,18,30,0,0,58,1394505
7286,11,10,68,3627,3682,3255,1679,11,6,6,11,37,2767,2080,74,61,1951,1138,9,5,14,1138,1122,45,27,13,36,1644,1012,7,3231,845,42,15,9,8,12,35,1077,872,38,26,14,12,11,9,10,13,26,22,-26,-34,70,94,-8,-9,23,74,58,19,30,0,0,58,1394538
7287,10,9,68,3622,3661,3221,1673,11,6,5,11,31,2773,2073,74,62,1944,1140,9,4,2,1129,1102,43,16,13,34,1631,1007,6,3216,837,38,13,9,7,11,32,1071,865,42,27,16,13,16,10,10,14,27,24,-27,-33,71,96,-8,-11,25,75,59,20,30,0,0,58,1394571
7288,10,8,66,3603,3642,3190,1643,11,8,5,10,30,2773,2065,73,61,1940,1138,9,2,13,1137,1109,45,17,14,37,1640,1015,5,3214,834,38,15,9,8,11,32,1073,865,40,27,15,11,12,10,11,14,26,22,-25,-34,71,99,-10,-13,26,75,59,21,30,0,0,58,1394604
7289,12,9,66,3596,3627,3169,1640,10,7,4,9,29,2769,2060,72,59,1940,1140,10,4,2,1126,1097,42,14,12,34,1631,1006,7,3212,834,40,13,9,7,11,33,1076,868,39,27,14,12,11,9,10,14,26,22,-26,-33,71,103,-13,-14,26,76,60,22,30,0,0,58,1394637
7290,10,8,65,3579,3614,3164,1635,10,6,5,10,30,2767,2056,73,72,1943,1143,15,3,14,1132,1102,46,16,13,37,1635,1015,8,3221,840,41,14,9,8,5,34,1082,874,38,24,14,12,11,10,10,14,23,22,-25,-34,72,107,-9,-17,26,76,60,22,30,0,0,58,1394670
7291,12,9,66,3586,3610,3168,1643,12,6,5,28,29,2761,2053,72,60,1944,1142,9,5,0,1132,1101,47,17,14,37,1634,1015,8,3217,838,41,14,20,8,12,36,1080,874,58,27,16,14,13,11,12,13,28,25,-26,-33,71,108,-12,-20,26,76,60,22,30,0,0,58,1394703
7292,11,9,66,3575,3602,3175,1649,11,6,0,10,29,2759,2052,83,60,1942,1143,10,5,0,1122,1090,43,16,12,34,1623,1006,6,3201,829,39,13,9,8,11,32,1075,867,39,25,14,13,12,9,10,14,25,22,-26,-33,70,112,-10,-23,26,76,60,22,30,0,0,58,1394736
7293,0,8,64,3575,3593,3169,1644,10,6,4,0,28,2749,2037,68,57,1936,1134,10,4,1,1121,1089,43,15,12,34,1621,1007,6,3200,828,38,13,8,7,11,31,1074,865,38,12,14,13,12,9,10,14,27,22,-24,-34,72,115,-15,-27,26,76,60,22,30,0,0,58,1394769
7294,4,9,65,3578,3595,3173,1647,10,7,5,9,29,2751,2044,72,60,1942,1141,9,0,13,1132,1100,47,16,19,38,1628,1015,7,3215,837,41,13,10,10,12,34,1081,872,40,27,13,12,11,10,10,13,26,22,-26,-33,71,117,-14,-31,26,76,60,22,30,0,0,58,1394802
7295,12,9,71,3579,3594,3173,1647,11,6,6,10,30,2749,2042,72,60,1943,1142,10,5,14,1130,1098,43,16,12,37,1627,1015,7,3215,838,41,14,10,8,12,35,1081,875,43,27,15,13,12,9,12,14,28,24,-25,-33,71,121,-15,-35,26,76,60,22,30,0,0,58,1394835
7296,11,8,65,3578,3592,3175,1645,11,5,6,20,28,2746,2041,72,61,1944,1144,20,5,14,1130,1098,45,16,13,37,1626,1016,6,3214,835,40,13,18,8,12,34,1079,870,42,28,16,12,13,10,12,16,34,24,-26,-33,71,125,-16,-38,26,76,60,22,30,0,0,58,1394868
7297,11,9,67,3582,3597,3176,1647,12,7,6,10,29,2742,2039,72,60,1943,1142,9,4,0,1132,1099,45,16,13,38,1627,1019,6,3212,837,41,16,10,7,12,35,1082,871,42,28,16,10,13,10,11,14,29,26,-25,-33,71,128,-19,-41,26,76,60,22,30,0,0,58,1394901
7298,11,9,67,3581,3600,3183,1648,12,6,6,12,31,2740,2041,72,61,1946,1142,10,4,13,1130,1097,43,16,13,37,1626,1019,7,3231,838,42,16,10,8,11,35,1083,873,40,26,14,13,12,10,11,16,28,24,-26,-32,71,130,-21,-44,26,76,60,22,30,0,0,58,1394934
7299,0,9,65,3577,3599,3182,1642,11,6,5,0,28,2732,2029,69,57,1939,1135,8,4,2,1124,1088,41,16,12,35,1618,1013,6,3202,830,37,12,8,7,11,32,1072,864,43,28,16,13,13,7,11,14,27,25,-26,-32,70,131,-19,-49,26,76,60,22,30,0,0,58,1394967
7300,0,10,66,3581,3605,3187,1646,11,7,5,0,29,2729,2028,67,56,1938,1132,8,4,3,1125,1087,44,14,12,35,1616,1015,7,3205,831,38,13,9,8,11,30,1073,866,39,26,15,12,11,9,11,14,26,22,-28,-32,69,133,-14,-52,26,76,60,22,30,0,0,58,1395000
7301,10,8,66,3579,3598,3194,1647,12,6,4,10,28,2733,2031,72,62,1944,1141,9,4,15,1132,1088,43,15,13,37,1616,1027,4,3214,837,42,12,10,7,12,35,1083,873,36,25,14,12,12,9,10,12,24,22,-26,-32,72,135,-13,-55,26,76,60,22,30,0,0,58,1395033
7302,0,9,64,3578,3591,3187,1651,11,13,5,9,29,2719,2021,72,60,1947,1146,10,5,16,1127,1085,46,13,13,37,1610,1040,6,3219,834,39,14,9,9,3,34,1080,874,60,28,16,14,12,11,12,15,29,21,-27,-32,69,134,-8,-56,25,75,60,21,30,0,0,58,1395066
7303,12,9,67,3591,3597,3212,1667,12,8,5,0,27,2696,2005,72,61,1951,1160,10,4,12,1105,1075,45,16,13,38,1601,1068,7,3208,837,40,14,11,8,12,43,1067,884,19,28,16,13,12,10,11,16,28,25,-25,-28,72,136,-7,-60,22,73,59,21,30,0,0,58,1395099
7304,11,9,65,3615,3618,3237,1680,19,7,5,9,25,2671,1991,72,60,1965,1183,13,0,3,1072,1056,40,17,13,34,1573,1096,8,3189,829,39,13,8,8,11,32,1029,891,40,28,16,13,12,10,11,15,29,24,-22,-30,72,143,-14,-57,19,69,56,19,30,0,0,58,1395132
7305,11,20,64,3646,3645,3247,1679,10,7,4,26,25,2654,1988,72,60,1962,1196,12,4,1,1053,1045,43,16,13,37,1555,1097,8,3179,830,38,13,8,7,12,32,998,904,40,26,15,8,11,9,10,14,26,23,-25,-32,69,142,-29,-52,18,61,49,17,30,0,0,58,1395165
7306,12,10,66,3679,3674,3259,1681,10,6,5,9,25,2654,1995,72,59,1964,1201,12,5,12,1049,1046,45,16,10,38,1547,1084,7,3186,840,41,15,10,8,12,34,993,924,40,26,13,13,11,9,11,14,26,23,-28,-30,71,141,-21,-55,17,52,42,16,30,0,0,58,1395198
7307,11,9,66,3707,3704,3275,1680,11,6,6,10,26,2653,2003,73,62,1968,1213,13,5,26,1046,1040,44,16,13,38,1532,1070,8,3181,842,42,16,9,8,12,35,994,936,42,28,14,14,12,9,12,14,27,24,-27,-29,72,145,-7,-60,17,41,35,14,30,0,0,58,1395231
7308,28,10,66,3722,3719,3290,1680,10,0,5,9,25,2645,2004,73,72,1970,1239,13,4,12,1050,1047,47,17,4,38,1526,1067,8,3173,843,41,14,9,10,13,34,999,943,42,27,16,12,13,21,11,16,28,27,-21,-31,68,145,-15,-57,17,33,30,13,30,0,0,58,1395264
7309,10,10,69,3735,3735,3305,1682,10,0,7,10,27,2637,2003,73,60,1971,1235,13,5,12,1051,1037,46,16,14,38,1520,1063,9,3170,845,42,14,10,8,12,39,1005,953,41,28,15,13,12,10,11,15,28,24,-26,-29,71,142,-25,-54,16,28,27,12,30,0,0,58,1395297
7310,12,9,67,3742,3743,3326,1685,10,7,6,11,24,2637,2019,74,62,1974,1242,13,6,10,1055,1028,46,16,7,38,1527,1063,6,3168,843,41,15,10,8,8,35,1008,952,41,27,16,14,13,10,10,16,28,26,-25,-30,71,141,-22,-56,16,26,25,12,30,0,0,58,1395330
7311,10,9,67,3745,3745,3331,1690,10,7,5,9,24,2633,2009,72,61,1978,1240,12,4,12,1057,1036,48,17,14,40,1525,1074,10,3156,841,41,20,9,8,13,35,1003,948,42,29,16,14,12,22,12,16,28,25,-27,-29,69,137,-23,-53,16,25,24,12,30,0,0,58,1395363
7312,11,10,68,3747,3750,3348,1703,11,8,6,9,25,2630,2012,74,60,1980,1240,13,5,11,1056,1032,46,16,13,39,1523,1052,8,3168,840,41,14,10,9,13,35,1003,942,41,36,21,12,12,9,11,14,28,24,-27,-28,72,138,-18,-53,16,25,24,12,30,0,0,58,1395396
7313,12,10,66,3749,3754,3366,1710,11,7,5,10,36,2628,2011,74,62,1983,1242,13,5,12,1057,1033,45,16,13,39,1525,1062,9,3169,836,40,15,10,8,11,34,1003,943,42,28,15,12,12,11,11,16,28,24,-24,-29,70,140,-18,-52,16,24,24,12,30,0,0,58,1395429
7314,8,0,68,3751,3757,3381,1718,12,6,5,0,21,2614,2000,69,57,1975,1233,12,5,0,1050,1026,44,16,12,36,1518,1056,8,3153,828,38,12,9,7,11,33,994,935,42,29,10,14,12,10,19,16,28,25,-26,-30,69,141,-21,-52,16,24,24,12,30,0,0,58,1395462
7315,11,8,64,3755,3761,3392,1725,10,6,5,9,24,2626,2017,73,61,1987,1240,12,9,11,1057,1034,44,16,13,39,1525,1060,8,3166,838,40,15,9,8,13,34,999,943,39,25,13,12,10,9,9,14,25,23,-26,-28,72,143,-30,-49,16,24,24,12,30,0,0,58,1395495
7316,10,8,66,3753,3763,3402,1728,10,6,5,0,24,2629,2018,69,58,1981,1228,12,2,0,1048,1027,41,14,13,36,1523,1050,7,3149,832,38,14,9,7,10,32,986,935,39,24,13,12,12,9,10,13,25,23,-26,-29,71,146,-23,-50,16,24,24,12,30,0,0,58,1395528
7317,10,8,67,3745,3756,3400,1732,10,7,6,8,24,2657,2036,72,61,1989,1225,13,4,1,1051,1030,43,16,13,38,1529,1047,7,3149,836,38,13,10,8,11,32,979,934,40,27,14,13,10,9,10,13,26,22,-26,-30,66,138,-32,-46,18,24,24,12,30,0,0,58,1395561
7318,7,6,66,3732,3750,3388,1728,10,7,5,10,27,2690,2057,74,61,1992,1214,12,4,11,1057,1039,46,16,13,38,1545,1047,8,3170,850,42,15,9,7,12,42,975,939,39,25,13,11,10,9,10,12,25,21,-30,-30,71,136,-19,-46,25,27,24,12,30,0,0,58,1395594
7319,11,10,64,3707,3737,3363,1720,10,6,6,9,29,2719,2073,73,62,1989,1198,13,4,12,1060,1044,55,16,13,38,1560,1042,8,3219,856,41,14,9,8,12,34,973,935,38,29,11,14,12,10,12,15,28,25,-26,-29,67,131,-22,-42,37,32,24,12,30,0,0,58,1395627
7320,10,10,68,3687,3725,3331,1700,11,7,5,9,38,2737,2079,74,60,1972,1174,12,4,1,1055,1039,43,16,13,36,1561,1035,8,3245,850,40,14,9,8,12,32,969,925,19,28,15,12,12,10,12,15,29,25,-27,-28,70,129,-15,-40,47,39,26,12,30,0,0,58,1395660
7321,0,9,66,3661,3709,3281,1672,10,5,5,0,27,2750,2075,69,57,1952,1153,12,4,1,1053,1044,41,13,12,35,1567,1030,8,3269,853,39,15,9,8,11,33,966,918,38,25,14,12,10,9,9,13,25,22,-27,-28,73,133,-15,-39,55,45,28,12,30,0,0,58,1395693
7322,0,9,65,3631,3687,3235,1644,10,6,5,0,27,2753,2071,68,57,1933,1135,11,5,1,1059,1049,43,14,13,34,1575,1031,8,3307,853,39,13,8,7,12,32,962,908,41,26,15,12,11,9,11,14,25,23,-28,-31,71,132,-21,-35,62,51,31,13,30,0,0,58,1395726
7323,11,9,56,3611,3664,3187,1622,10,6,5,10,29,2772,2073,72,59,1923,1130,12,4,2,1059,1048,42,15,13,35,1574,1029,8,3335,858,39,13,8,8,11,32,960,905,39,25,15,13,11,9,10,14,26,22,-25,-29,70,126,-18,-33,68,54,35,14,30,0,0,58,1395759
7324,11,8,64,3595,3642,3139,1598,10,6,5,11,29,2776,2070,70,59,1912,1134,12,5,3,1049,1046,41,15,12,35,1567,1024,8,3349,858,39,14,8,7,11,32,955,906,40,26,14,12,11,10,9,12,25,22,-25,-26,69,125,-14,-35,70,56,35,14,30,0,0,58,1395792
7325,11,8,65,3586,3621,3107,1583,10,6,4,10,29,2766,2064,72,58,1907,1127,12,4,9,1057,1058,45,16,13,38,1574,1031,8,3370,857,38,13,9,8,11,41,954,906,42,27,14,13,10,10,11,14,25,23,-26,-30,69,118,-17,-30,71,57,36,15,30,0,0,0,1395825
7326,11,9,65,3570,3599,3085,1571,10,6,6,10,30,2773,2056,72,58,1899,1119,10,5,4,1048,1046,42,15,12,36,1566,1022,7,3388,857,40,14,9,8,11,32,959,907,41,25,14,10,11,10,10,12,24,23,-28,-28,68,113,-19,-26,73,58,37,15,30,0,0,0,1395858
7327,1,9,62,3551,3574,3063,1558,10,6,6,0,29,2770,2045,68,54,1886,1108,12,5,0,1044,1051,40,13,12,33,1561,1019,7,3389,843,38,13,8,7,11,32,963,909,40,26,14,12,11,8,10,14,24,22,-27,-26,71,111,-15,-24,74,59,38,15,30,0,0,0,1395891
7328,12,9,64,3546,3557,3051,1552,9,7,5,6,29,2778,2044,71,58,1889,1115,12,5,2,1044,1047,43,16,13,35,1559,1020,8,3403,856,37,14,8,10,11,32,961,908,40,26,14,12,10,10,11,14,26,23,-26,-27,67,109,-18,-16,74,60,38,15,30,0,0,0,1395924
7329,11,10,64,3537,3543,3041,1547,9,6,5,11,28,2780,2041,71,57,1873,1110,11,4,20,1050,1057,43,16,12,36,1568,1028,8,3423,865,42,18,9,8,12,35,970,912,40,26,14,12,10,9,10,12,25,22,-28,-27,67,104,-16,-10,75,60,39,16,30,0,0,0,1395957
7330,10,9,64,3523,3527,3023,1537,10,6,5,11,30,2783,2040,72,59,1878,1106,12,4,14,1052,1057,45,14,13,38,1564,1031,17,3447,863,41,14,9,6,12,34,972,914,42,27,15,14,10,10,10,15,28,24,-28,-26,68,98,-12,-5,77,61,40,16,30,0,0,0,1395990
7331,12,9,62,3514,3511,3007,1529,10,6,6,10,28,2780,2034,67,58,1870,1100,12,4,9,1052,1061,45,16,14,38,1563,1035,8,3446,863,41,13,8,8,12,34,973,915,42,27,16,14,12,10,11,16,29,26,-26,-27,69,97,-12,0,77,62,40,16,30,0,0,0,1396023
7332,12,9,64,3509,3501,3001,1526,10,7,6,10,30,2780,2029,70,57,1869,1098,12,2,0,1044,1053,41,14,12,34,1556,1029,7,3437,868,40,12,8,8,11,33,968,908,43,28,14,13,9,10,11,14,28,28,-28,-28,67,92,-13,7,77,62,40,16,30,0,0,0,1396056
7333,10,9,62,3500,3489,2991,1519,9,6,5,10,30,2782,2027,71,58,1868,1098,11,4,14,1051,1061,47,16,13,37,1564,1038,7,3453,866,41,15,9,7,11,35,976,911,41,25,13,12,10,9,11,13,25,22,-29,-28,66,88,-10,11,78,62,41,16,30,0,0,0,1396089
7334,0,10,72,3493,3479,2984,1518,7,6,5,10,29,2780,2024,69,57,1863,1093,12,4,13,1050,1063,46,16,13,37,1563,1039,8,3453,866,42,5,10,8,12,34,977,915,64,28,16,14,12,10,12,16,28,25,-27,-28,69,88,-9,15,78,62,41,16,30,0,0,0,1396122
7335,11,7,62,3488,3475,2979,1516,10,6,6,11,30,2780,2020,70,57,1864,1092,10,4,31,1049,1061,42,15,13,37,1562,1040,7,3455,865,41,15,8,8,12,35,979,914,40,25,16,12,10,9,11,13,25,22,-29,-29,68,83,-8,19,78,62,41,16,30,0,0,0,1396155
7336,10,8,62,3480,3466,2972,1510,10,6,8,6,40,2777,2018,71,58,1863,1098,13,4,2,1040,1052,40,13,12,35,1552,1032,8,3434,840,38,14,8,6,9,32,973,907,43,28,16,14,12,10,11,15,27,26,-28,-29,68,79,-1,19,78,62,41,16,30,0,0,0,1396188
7337,10,9,62,3479,3459,2970,1516,10,6,5,10,28,2767,2006,70,56,1861,1101,11,5,28,1048,1060,43,19,14,37,1558,1039,9,3435,855,42,13,9,8,11,35,991,919,41,27,11,13,10,10,10,14,26,23,-29,-27,67,73,3,21,78,62,41,16,30,0,0,0,1396221
